NAME,LATDD,LONGDD,IS_DUPLICATE,VILLA
NDOREMKWAJUNI,-3.07,39.18,1,NDOREMKWAJUNI
NDORI,-0.07,34.38,1,NDORI
GEM,-0.63,34.52,2,GEM
GEM,-0.63,34.52,3,GEM
NDORISUBLOCATION,-0.03,34.42,1,NDORISUBLOCATION
NDOSWA,-0.03,35.87,1,NDOSWA
NDOSWA,-0.03,35.87,2,NDOSWA
NDOTO,1.75,37.02,1,NDOTO
NDOTO,1.75,37.02,2,NDOTO
NDOTO,1.75,37.02,3,NDOTO
NDOTO,1.75,37.02,4,NDOTO
NDOTO,1.75,37.02,5,NDOTO
NDOTOFOREST,1.75,37.02,1,NDOTOFOREST
NDOTOMOUNTAINS,1.75,37.12,1,NDOTOMOUNTAINS
NDOUU ZIWALA,-2.43,40.7,1,NDOUU ZIWALA
NDOVAI,0.3,37.08,1,NDOVAI
NDOBOINI,-2.28,37.92,1,NDOBOINI
NDOBOINI,-2.28,37.92,2,NDOBOINI
NDOVOINI,-2.02,37.62,1,NDOVOINI
NDOVUNALALA,-3.05,38.52,1,NDOVUNALALA
NDOYANI,-2.2,38.22,1,NDOYANI
NBOZI,-1.73,38.08,1,NBOZI
NBOZI,-1.73,38.08,2,NBOZI
NDUBAI,-0.88,35.4,1,NDUBAI
NDUBENET,0.28,35.23,1,NDUBENET
NDUBENET,0.28,35.23,2,NDUBENET
NDUBENET,0.28,35.25,3,NDUBENET
NDUE,-1.72,38.28,1,NDUE
NDUE,-1.77,38.27,2,NDUE
NDUENI,-1.65,37.4,1,NDUENI
NDUGAMANO,-0.48,36.88,1,NDUGAMANO
NDUGAMANO,-0.78,37.88,2,NDUGAMANO
NDUGIFORD,-0.53,37.1,1,NDUGIFORD
NDUINISUBLOCATION,-0.53,37.3,1,NDUINISUBLOCATION
NDULA,-1.03,37.25,1,NDULA
NDULAESTATE,-1.03,37.25,1,NDULAESTATE
NDULANUMBERONEPOWERSTATION,-1.02,37.27,1,NDULANUMBERONEPOWERSTATION
NDULANUMBERTWOPOWERSTATION,-1.02,37.25,1,NDULANUMBERTWOPOWERSTATION
NDULELE,0.4,35.07,1,NDULELE
NDULELE,-1.1,36.08,2,NDULELE
NDULELE,-1.1,36.08,3,NDULELE
NDULELE,-1.1,36.08,4,NDULELE
NDULELESUBLOCATION,0.4,35.05,1,NDULELESUBLOCATION
NDULELU,-1.1,35.02,1,NDULELU
NDULU,-2.02,37.57,1,NDULU
NDULU,-2.02,37.58,2,NDULU
NDULUANI,-1.87,37.75,1,NDULUANI
NDULUKU,-1.6,37.58,1,NDULUKU
NDULUKURESTHOUSE,-1.6,37.57,1,NDULUKURESTHOUSE
NDULUKUSUBLOCATION,-1.6,37.58,1,NDULUKUSUBLOCATION
NDULUMU,0.2,37.82,1,NDULUMU
NDULUNI,-1.88,37.37,1,NDULUNI
NDULUNI,-1.88,37.38,2,NDULUNI
NDULUNIFOREST,-1.88,37.37,1,NDULUNIFOREST
NDULUNIFOREST,-1.88,37.37,2,NDULUNIFOREST
NDUMA,-0.57,37.05,1,NDUMA
NDUMA,-1.02,36.58,2,NDUMA
NDUMA,-1.18,36.6,3,NDUMA
NDUMARITHIE,-1.23,36.72,1,NDUMARITHIE
NDUMAUNISUBLOCATION,-1.38,37.88,1,NDUMAUNISUBLOCATION
NDUMBENI,-0.32,37.72,1,NDUMBENI
NDUMBERI,-1.15,36.8,1,NDUMBERI
NDUMBERILOCATION,-1.15,36.82,1,NDUMBERILOCATION
NDUMBERISUBLOCATION,-1.02,36.8,1,NDUMBERISUBLOCATION
NDUMBI,-1.7,37.55,1,NDUMBI
NDUMBI,-1.68,37.55,2,NDUMBI
NDUMBUINI,-1.25,36.72,1,NDUMBUINI
NDUMAUNI,-1.37,37.88,1,NDUMAUNI
NDUMAUNI,-1.37,37.88,2,NDUMAUNI
NDUMOT,1.48,36.98,1,NDUMOT
NDUMOTESEREM,1.05,37.15,1,NDUMOTESEREM
NDUMOTO,-2.12,37.58,1,NDUMOTO
NDUNDORE,-0.48,37.52,1,NDUNDORE
NDUNDORE,-0.48,37.52,2,NDUNDORE
NDUNDUGUTHU,-0.48,37.05,1,NDUNDUGUTHU
NDUNDUINE,-0.37,37.07,1,NDUNDUINE
DONDUENI,-0.43,37.32,1,DONDUENI
DONDUENI,-0.43,37.32,2,DONDUENI
DONDUENI,-0.43,37.03,3,DONDUENI
DONDUENI,-0.43,37.03,4,DONDUENI
NDUGUMA,-1.92,38.18,1,NDUGUMA
NDUGUMA,-1.92,38.18,2,NDUGUMA
NDUGUMU,-1.9,37.6,1,NDUGUMU
NDUGUMU,-1.9,37.6,2,NDUGUMU
NDUGUMU,-1.9,37.6,3,NDUGUMU
NDUNGUNI,-2.08,37.58,1,NDUNGUNI
NDUNGUINI,-2.08,37.58,1,NDUNGUINI
NDUNGUINI,-2.08,37.58,2,NDUNGUINI
NDUNGUNISUBLOCATION,-1.55,37.85,1,NDUNGUNISUBLOCATION
NDUNI,-0.08,37.53,1,NDUNI
NDUNYAGERRO,-0.93,35.68,1,NDUNYAGERRO
NDUNYAGERRO,-0.93,35.07,2,NDUNYAGERRO
NDUNYU,-0.52,36.9,1,NDUNYU
NDUNYU,-1.22,36.72,2,NDUNYU
NDUNYUCHEGE,-0.87,36.92,1,NDUNYUCHEGE
NDUNYUYACHEGELOCATION,-0.85,36.08,1,NDUNYUYACHEGELOCATION
NDUOLALAIYU,-2.6,37.53,1,NDUOLALAIYU
NDOPAHILLS,-1.72,36.3,1,NDOPAHILLS
NDOPAHILLS,-1.72,36.3,2,NDOPAHILLS
NDOPA,-1.73,36.28,2,NDOPA
NDOPA,-1.73,36.28,3,NDOPA
NDOPAPLAIN,-1.68,36.3,1,NDOPAPLAIN
NDOPAPLAIN,-1.68,36.3,2,NDOPAPLAIN
NDURA,-1.62,40.07,1,NDURA
NDURA,0.57,36.87,2,NDURA
NDURARUA,-1.23,36.7,1,NDURARUA
NDURIO,0.03,35.03,1,NDURIO
NDURIO,0.02,35.02,2,NDURIO
NDURIOSUBLOCATION,0.02,35.02,1,NDURIOSUBLOCATION
NDURIRE,-1.02,36.78,1,NDURIRE
NDURIRE,-1.02,36.78,2,NDURIRE
NDURIRI,-0.97,36.72,1,NDURIRI
NDIRU,-0.9,34.28,2,NDIRU
NDIRU,-0.9,34.28,3,NDIRU
NDIRU,-0.88,34.28,4,NDIRU
NDIRU,-0.88,34.28,5,NDIRU
FITINA,-2.05,40.28,1,FITINA
FITINA,-2.05,40.28,2,FITINA
NDURU,0.0,34.35,1,NDURU
NDURU,-0.22,34.08,2,NDURU
NDURU,-0.82,34.63,3,NDURU
NDURUMO,0.38,36.43,1,NDURUMO
NDURUMO,-0.52,36.87,2,NDURUMO
NDURUMO,-0.63,37.1,3,NDURUMO
NDURUMO,-0.63,37.1,4,NDURUMO
NDURUTU,-0.43,37.02,1,NDURUTU
NDUTINI,-2.23,38.47,1,NDUTINI
NDUTUMI,-0.77,37.05,1,NDUTUMI
NDUTUMISUBLOCATION,-0.77,37.05,1,NDUTUMISUBLOCATION
NDUTUROCKS,-1.52,37.07,1,NDUTUROCKS
NDUU,-1.77,37.37,1,NDUU
NDUUNDUNE,-2.03,37.52,1,NDUUNDUNE
NDUUNDUNE,-2.05,37.05,2,NDUUNDUNE
NDUUNDUNE,-1.73,37.63,3,NDUUNDUNE
NDUNDUUNE,-1.73,38.63,1,NDUNDUUNE
NDUNDUUNE,-1.73,38.63,2,NDUNDUUNE
NDUNDUUNE,-1.73,38.63,3,NDUNDUUNE
NDUNDUNI,-2.03,37.05,1,NDUNDUNI
NDUNDUNI,-2.03,37.05,2,NDUNDUNI
NDUYUDAM,-1.32,37.8,1,NDUYUDAM
NDZOVU,-4.48,39.23,1,NDZOVU
NDSOVUNI,-3.62,39.05,1,NDSOVUNI
NDSOVUNI,-3.62,39.05,2,NDSOVUNI
NDSOVUNI,-4.08,39.45,3,NDSOVUNI
NDSOVUNI,-4.08,39.45,4,NDSOVUNI
NDSOVUNI,-4.08,39.45,5,NDSOVUNI
NDSOVANI,-3.58,39.77,1,NDSOVANI
NDSOVANI,-3.58,39.77,2,NDSOVANI
NDSOVANI,-3.58,39.77,3,NDSOVANI
NEBELENDAM,0.48,36.32,1,NEBELENDAM
NEEDLEROCK,-1.82,36.3,1,NEEDLEROCK
NEEPE,2.2,36.92,1,NEEPE
NEKERRACATTLETRACK,1.23,36.53,1,NEKERRACATTLETRACK
NEKIBOITAI,-1.75,35.72,1,NEKIBOITAI
NEKIPITAO,-4.1,39.1,1,NEKIPITAO
NELARAI,-0.97,35.38,1,NELARAI
NELION,-0.15,37.3,1,NELION
NEMAMBULI,-2.38,37.65,1,NEMAMBULI
NEMASHI,-2.23,37.6,1,NEMASHI
NEMASI,-2.6,37.7,1,NEMASI
NEMBU,-1.05,36.88,1,NEMBU
NEMBURE,-0.47,37.52,1,NEMBURE
NEMBURESUBLOCATION,-0.48,37.05,1,NEMBURESUBLOCATION
NEMBUSUBLOCATION,-1.03,36.85,1,NEMBUSUBLOCATION
NENDANAI,-2.3,36.97,1,NENDANAI
NENDENGUI,-0.15,35.22,1,NENDENGUI
NENDIA,0.92,37.4,1,NENDIA
NENDUGAI,-1.22,35.05,1,NENDUGAI
NENEPA,-0.62,36.52,1,NENEPA
NENGOSWA,-2.1,36.45,1,NENGOSWA
NENKERERI,-2.02,37.12,1,NENKERERI
NENKUNIYIA,-2.05,36.25,1,NENKUNIYIA
NENKUNIYIAPLAIN,-1.75,36.37,1,NENKUNIYIAPLAIN
NENTEDU,1.47,36.65,1,NENTEDU
NEOKAMPI,-1.23,36.57,1,NEOKAMPI
NEPAUPASS,2.47,34.97,1,NEPAUPASS
LEPEPEDO,0.87,37.32,1,LEPEPEDO
LEPEPEDO,0.87,37.32,2,LEPEPEDO
NEREMIT,-2.08,36.43,1,NEREMIT
NERKWOSUBLOCATION,0.92,35.05,1,NERKWOSUBLOCATION
NESIRET,0.85,37.18,1,NESIRET
NESSUIET,-0.38,35.88,1,NESSUIET
NESSUIET,-0.3,35.88,2,NESSUIET
NESSUIETFORESTSTATION,-0.4,35.9,1,NESSUIETFORESTSTATION
NETIMA,0.65,34.47,1,NETIMA
NEWAMBOSELI,-2.07,37.28,1,NEWAMBOSELI
KISA,0.15,34.07,1,KISA
KISA,0.15,34.07,2,KISA
KISA,0.15,34.07,3,KISA
NEWNYAMWAGWA,-0.8,34.8,1,NEWNYAMWAGWA
NEWREGEYA,0.13,34.47,1,NEWREGEYA
NEWREGEYA,0.13,34.47,2,NEWREGEYA
NEWREGEYA,0.13,34.47,3,NEWREGEYA
NEWTANABRIDGE,-0.78,37.27,1,NEWTANABRIDGE
NGAA,-1.05,37.4,1,NGAA
NGAA,-1.88,37.47,2,NGAA
NGAA,-1.03,38.13,3,NGAA
NGAA,-1.57,37.55,4,NGAA
NGAA,-1.65,37.05,5,NGAA
NGAADAM,-1.32,38.1,1,NGAADAM
NGAANUMBERONEDAM,-1.05,37.4,1,NGAANUMBERONEDAM
NGAATINIDAM,-1.45,37.45,1,NGAATINIDAM
NGAAZANI,-1.75,38.38,1,NGAAZANI
NGABABA,-1.22,36.72,1,NGABABA
NGABOLE,-2.42,36.82,1,NGABOLE
NGABOLE,-2.42,36.82,2,NGABOLE
NGABALU,0.47,37.1,1,NGABALU
NGABALU,0.47,37.1,2,NGABALU
NGABONE,-2.13,37.53,1,NGABONE
NGACHODET,2.05,36.08,1,NGACHODET
MORUNGADIRIN,3.28,35.58,1,MORUNGADIRIN
MORUNGADIRIN,3.28,35.58,2,MORUNGADIRIN
NGADURUMUTO,0.3,36.95,1,NGADURUMUTO
NGAI,-1.72,37.05,1,NGAI
NGAI,-1.73,37.48,2,NGAI
MORUANGAI,1.63,35.07,1,MORUANGAI
MORUANGAI,1.63,35.07,2,MORUANGAI
NGAILA,-0.1,34.9,1,NGAILA
NGAINDETHIA,-2.58,38.12,1,NGAINDETHIA
NGAINI,-0.43,37.05,1,NGAINI
NGAISUBLOCATION,-1.7,37.05,1,NGAISUBLOCATION
NGAJEKOLASHO,-0.95,34.92,1,NGAJEKOLASHO
NGAKA,-1.47,37.08,1,NGAKA
NGAKA,-1.47,37.08,2,NGAKA
NGAKILE,4.27,35.7,1,NGAKILE
NGAKORIANGORA,3.23,35.08,1,NGAKORIANGORA
NGALANGE,-0.23,38.02,1,NGALANGE
NGALATA,-2.3,37.63,1,NGALATA
NGALI,-2.13,38.35,1,NGALI
NGALYUKASDAM,-1.68,37.32,1,NGALYUKASDAM
NGAMA,-2.13,37.32,1,NGAMA
ENGAMA,-2.93,37.57,1,ENGAMA
ENGAMA,-2.93,37.57,2,ENGAMA
NGAMAHILLS,-1.55,35.3,1,NGAMAHILLS
NGAMARANCH,-2.15,37.3,1,NGAMARANCH
NGAMARANCH,-2.15,37.3,2,NGAMARANCH
NGAMBA,-1.47,37.52,1,NGAMBA
NGAMBA,-1.47,37.53,2,NGAMBA
NGAMBASUBLOCATION,-1.48,37.55,1,NGAMBASUBLOCATION
NGAMBINYI,-3.42,38.03,1,NGAMBINYI
NGAMBO,0.05,36.07,1,NGAMBO
NGAMBOSUBLOCATION,0.48,36.07,1,NGAMBOSUBLOCATION
NGAMWA,-0.63,37.13,1,NGAMWA
NGAMWA,-0.62,37.12,2,NGAMWA
NGAMWASUBLOCATION,-0.62,37.13,1,NGAMWASUBLOCATION
NGANANI,-2.3,37.68,1,NGANANI
NGANDANI,-2.35,38.02,1,NGANDANI
NGANDANI,-2.37,38.02,2,NGANDANI
NGANDORILOCATION,-0.47,37.45,1,NGANDORILOCATION
NGANDU,-0.45,37.1,1,NGANDU
NGANDURE,-0.7,37.6,1,NGANDURE
NGANDUSUBLOCATION,-0.45,37.08,1,NGANDUSUBLOCATION
NGANGA,-2.47,37.62,1,NGANGA
NGANGAANI,-0.82,37.78,1,NGANGAANI
NGANGANI,-1.47,37.62,1,NGANGANI
NGANGAO,-3.37,38.03,1,NGANGAO
NGANGERABELIPLAIN,-1.05,40.25,1,NGANGERABELIPLAIN
NGANJA,-4.47,39.47,1,NGANJA
NGANJOKAHILLS,-2.3,36.87,1,NGANJOKAHILLS
NGANUKONHARENGAK,2.35,35.62,1,NGANUKONHARENGAK
NGAO,-2.4,40.2,1,NGAO
NGAO,-2.4,40.2,2,NGAO
NGAOANDGOLBANTISECTION,-2.4,40.2,1,NGAOANDGOLBANTISECTION
NGAOLOCATION,-2.42,40.02,1,NGAOLOCATION
NGAOSAKINOI,-1.52,35.57,1,NGAOSAKINOI
NGAPAKIMHILLS,3.95,34.23,1,NGAPAKIMHILLS
MORUANGAPAWI,3.02,35.57,1,MORUANGAPAWI
MORUANGAPAWI,3.02,35.57,2,MORUANGAPAWI
NGAPOIHILLS,3.2,35.58,1,NGAPOIHILLS
NGARADATAI,0.48,37.57,1,NGARADATAI
NGARAMARA,0.6,37.62,1,NGARAMARA
NGARAMAT,0.68,37.48,1,NGARAMAT
NGARANITING,0.48,37.07,1,NGARANITING
NGARARAMBUNI,-2.65,37.02,1,NGARARAMBUNI
NGARARAMBUNI,-2.65,37.02,2,NGARARAMBUNI
NGARARAMBUNI,-2.07,37.02,3,NGARARAMBUNI
NGARARIA,-0.93,37.02,1,NGARARIA
NGARARIASUBLOCATION,-0.93,37.02,1,NGARARIASUBLOCATION
NGARARIGA,-1.08,36.62,1,NGARARIGA
NGARARIGA,-1.07,36.62,2,NGARARIGA
NGARATA,1.82,36.97,1,NGARATA
NGARATAMA,0.97,37.73,1,NGARATAMA
NGARATUGO,0.68,35.98,1,NGARATUGO
NGARENDAREFARM,0.23,37.35,1,NGARENDAREFARM
NGARIA,0.38,35.25,1,NGARIA
NGARIA,0.38,35.25,2,NGARIA
NGARIAMALOCATION,-0.53,37.42,1,NGARIAMALOCATION
NGARIAMASUBLOCATION,-0.6,37.42,1,NGARIAMASUBLOCATION
NGARIRIGA,-0.43,36.6,1,NGARIRIGA
NGARLANAROK,-1.53,35.08,1,NGARLANAROK
NGARONI,-0.08,35.63,1,NGARONI
NGARU,-0.6,36.87,1,NGARU
NGARO,-0.53,37.28,1,NGARO
NGARO,-0.53,37.28,2,NGARO
NGARU,-0.77,37.08,2,NGARU
NGARUASWAMP,0.43,36.07,1,NGARUASWAMP
NGARUSUBLOCATION,-0.55,37.28,1,NGARUSUBLOCATION
NGARUSUBLOCATION,-0.77,37.07,2,NGARUSUBLOCATION
NGARUSUBLOCATION,-0.77,37.07,3,NGARUSUBLOCATION
NGASOPLAIN,3.35,38.32,1,NGASOPLAIN
NGATAFARM,-0.27,35.98,1,NGATAFARM
ILATAGOIN,2.78,35.4,1,ILATAGOIN
ILATAGOIN,2.78,35.4,2,ILATAGOIN
NGATATAEK,-2.28,36.8,1,NGATATAEK
NGATATAEK,-2.28,36.8,2,NGATATAEK
NGATHI,-0.4,36.43,1,NGATHI
NGATHUNE,-0.23,38.28,1,NGATHUNE
NGAUKA,-0.58,37.92,1,NGAUKA
NGAUWUNI,-2.03,38.15,1,NGAUWUNI
NGAUWUNI,-2.03,38.15,2,NGAUWUNI
NGAVIRA,0.38,34.82,1,NGAVIRA
NGAWA,0.32,37.93,1,NGAWA
NGAYABA,-0.38,37.12,1,NGAYABA
NGAIAFOREST,0.37,38.03,1,NGAIAFOREST
NGAIAFOREST,0.37,38.03,2,NGAIAFOREST
NGAIAFOREST,0.37,38.03,3,NGAIAFOREST
NGEANI,-0.7,38.18,1,NGEANI
NGEANI,-0.7,38.18,2,NGEANI
NGECHA,-1.02,36.07,1,NGECHA
NGECHALOCATION,-1.02,36.07,1,NGECHALOCATION
NGECHASUBLOCATION,-1.02,36.07,1,NGECHASUBLOCATION
NGEGE,-0.05,34.03,1,NGEGE
NGEGU,-0.05,34.05,1,NGEGU
NGEJEK,0.3,35.2,1,NGEJEK
NGEJEKSUBLOCATION,0.3,35.2,1,NGEJEKSUBLOCATION
NGEJEPA,-1.77,36.3,1,NGEJEPA
NGEKENYI,-0.52,37.32,1,NGEKENYI
NGELANI,-1.42,37.23,1,NGELANI
NGELANI,-1.43,37.25,2,NGELANI
NGELANISUBLOCATION,-1.42,37.23,1,NGELANISUBLOCATION
NGELELU,0.18,36.13,1,NGELELU
NGELESHANORTH,0.48,36.27,1,NGELESHANORTH
NGELESHARESERVE,0.42,36.02,1,NGELESHARESERVE
NGELESHASOUTH,0.45,36.25,1,NGELESHASOUTH
NGELEYOSUBLOCATION,1.47,35.87,1,NGELEYOSUBLOCATION
NGELILIA,-1.03,37.45,1,NGELILIA
NGELELIA,-1.02,37.37,1,NGELELIA
NGELELIA,-1.02,37.37,2,NGELELIA
NGEMAFARM,-1.08,36.53,1,NGEMAFARM
NGEBUGORYO,0.02,35.07,1,NGEBUGORYO
NGEBUGORYO,0.02,35.07,2,NGEBUGORYO
NGEMWA,-1.12,36.82,1,NGEMWA
NGEMWA,-1.12,36.82,2,NGEMWA
NGENDA,-1.03,36.88,1,NGENDA
NGDALIL,0.07,36.1,1,NGDALIL
NGDALIL,0.07,36.1,2,NGDALIL
NGDALIL,0.07,36.1,3,NGDALIL
NGENDALELSUBLOCATION,0.07,36.1,1,NGENDALELSUBLOCATION
NGENDALOCATION,-1.07,36.92,1,NGENDALOCATION
GENDAMBURA,-0.42,37.4,1,GENDAMBURA
GENDAMBURA,-0.42,37.4,2,GENDAMBURA
NGENDAROAD,-1.08,36.9,1,NGENDAROAD
NGENENET,-0.92,35.25,1,NGENENET
NGENGE,-0.63,37.52,1,NGENGE
NGENGE,-0.52,37.05,2,NGENGE
NGENGI,-1.02,37.63,1,NGENGI
NGENIA,-1.12,36.63,1,NGENIA
NGENIAROAD,-1.1,36.63,1,NGENIAROAD
NGENJERU,-0.43,37.57,1,NGENJERU
NGENYA,-0.98,36.77,1,NGENYA
GENIA,-1.03,37.28,1,GENIA
GENIA,-1.03,37.28,2,GENIA
GENIA,-1.03,37.28,3,GENIA
NGERE,-0.63,34.48,1,NGERE
NGERE,-0.12,34.45,2,NGERE
NGERE,-0.77,34.58,3,NGERE
NGEREM,1.22,36.53,1,NGEREM
NGERENDE,-1.12,35.02,1,NGERENDE
NGERANYI,-3.42,38.03,1,NGERANYI
NGERANYI,-3.42,38.03,2,NGERANYI
NGERENYI,-3.42,38.32,1,NGERENYI
NGERERESUBLOCATION,-0.75,36.97,1,NGERERESUBLOCATION
NGERESUBLOCATION,-0.12,34.43,1,NGERESUBLOCATION
NGERIAESTATE,0.3,35.27,1,NGERIAESTATE
MURUANGERING,3.08,35.45,1,MURUANGERING
MURUANGERING,3.08,35.45,2,MURUANGERING
NGERONDAIRY,0.02,35.2,1,NGERONDAIRY
NGERU,-0.25,37.68,1,NGERU
NGESEDAIFARM,-0.12,35.95,1,NGESEDAIFARM
NGESUMIN,-0.62,35.02,1,NGESUMIN
NGESUMIN,-0.6,35.02,2,NGESUMIN
NGETA,-0.37,34.57,1,NGETA
NGETHASUBLOCATION,-1.98,37.05,1,NGETHASUBLOCATION
NGETHU,-0.92,36.9,1,NGETHU
NGEWA,-1.08,36.87,1,NGEWA
NGEWA,-1.1,36.87,2,NGEWA
NGEYENE,-3.93,39.4,1,NGEYENE
NGEYENE,-3.93,39.4,2,NGEYENE
NGEYENE,-3.95,39.42,3,NGEYENE
NGEYENE,-3.95,39.42,4,NGEYENE
NGHONJI,-3.45,37.73,1,NGHONJI
NGIA,0.27,37.9,1,NGIA
NGIBOLOIN,2.08,36.07,1,NGIBOLOIN
NGIBOLOIN,2.08,36.28,2,NGIBOLOIN
NGIBURIN,4.1,35.72,1,NGIBURIN
NGIENI,-1.05,38.03,1,NGIENI
NGIENISUBLOCATION,-1.08,38.03,1,NGIENISUBLOCATION
NGIINI,-1.38,37.27,1,NGIINI
NGIINISUBLOCATION,-1.38,37.32,1,NGIINISUBLOCATION
NGIITO,-2.32,36.7,1,NGIITO
NGIITO,-2.03,36.07,2,NGIITO
MORUANGIJAM,2.45,34.97,1,MORUANGIJAM
MORUANGIJAM,2.45,34.97,2,MORUANGIJAM
NGILANI,-1.57,37.6,1,NGILANI
NGILILO,-1.73,38.42,1,NGILILO
NANGILIMO,4.02,35.68,1,NANGILIMO
NANGILIMO,4.02,35.68,2,NANGILIMO
NGILUNI,-1.05,37.98,1,NGILUNI
NGILUNISUBLOCATION,-1.12,38.23,1,NGILUNISUBLOCATION
NGILUNISUBLOCATION,-1.12,38.23,2,NGILUNISUBLOCATION
NGILUNISUBLOCATION,-1.58,37.05,3,NGILUNISUBLOCATION
NGIMBA,-1.52,35.73,1,NGIMBA
MURUITAHILLS,3.07,34.63,1,MURUITAHILLS
MURUITAHILLS,3.07,34.63,2,MURUITAHILLS
MURUITAHILLS,3.07,34.63,3,MURUITAHILLS
NGINDA,-2.07,40.73,1,NGINDA
NGENDA,-0.78,37.08,2,NGENDA
NGENDA,-0.78,37.08,3,NGENDA
NGINDA,-2.07,40.07,2,NGINDA
NGINDALOCATION,-0.8,37.08,1,NGINDALOCATION
NGINDO,-3.93,39.63,1,NGINDO
NGINDURI,-1.07,36.87,1,NGINDURI
NGINDURI,-1.07,36.87,2,NGINDURI
NGINGINAT,2.1,35.23,1,NGINGINAT
NGINIOTSUBLOCATION,0.48,35.07,1,NGINIOTSUBLOCATION
NGININGIN,0.22,35.78,1,NGININGIN
NGININGIN,0.22,35.78,2,NGININGIN
NGINYAI,-0.72,38.1,1,NGINYAI
MURUANGINYATI,3.82,35.6,1,MURUANGINYATI
MURUANGINYATI,3.82,35.6,2,MURUANGINYATI
MURUANGINYATI,3.82,35.6,3,MURUANGINYATI
NGINZIDAM,-1.68,37.28,1,NGINZIDAM
NGINZIDAM,-1.68,37.28,2,NGINZIDAM
NGINZIDAM,-1.68,37.28,3,NGINZIDAM
NGIPURUKALA,2.72,34.87,1,NGIPURUKALA
NGIPUTIRE,4.28,35.68,1,NGIPUTIRE
NGIRA GOD,-0.87,34.18,1,NGIRA GOD
NGIRE,1.07,37.42,1,NGIRE
NGIRI,-0.9,34.15,1,NGIRI
NGIRI,-0.9,34.02,2,NGIRI
NGIRIAMBU,-0.48,37.38,1,NGIRIAMBU
NGIRIAMBUSUBLOCATION,-0.05,37.38,1,NGIRIAMBUSUBLOCATION
ANGIDIRIN MORU,2.85,34.88,1,ANGIDIRIN MORU
ANGIDIRIN MORU,2.85,34.88,2,ANGIDIRIN MORU
ANGIDIRIN MORU,2.85,34.88,3,ANGIDIRIN MORU
ANGIDIRIN MORU,2.85,34.88,4,ANGIDIRIN MORU
ANGIDIRIN MORU,2.85,34.88,5,ANGIDIRIN MORU
NGIRO,-0.18,37.05,1,NGIRO
NGIRO,-1.73,36.15,2,NGIRO
NGIRO,-1.73,36.15,3,NGIRO
NGIRO,-1.73,36.15,4,NGIRO
NGIRO,-1.73,36.15,5,NGIRO
NGIRO,2.02,36.8,6,NGIRO
NGIRO,2.02,36.8,7,NGIRO
NGIRO,2.02,36.8,8,NGIRO
NGIRO,2.13,36.85,9,NGIRO
NGIRO,2.13,36.85,10,NGIRO
NGIRO DOINYO,0.6,36.97,1,NGIRO DOINYO
NGIRO DOINYO,0.6,36.97,2,NGIRO DOINYO
NGIRO DOINYO,0.6,36.97,3,NGIRO DOINYO
NGIRO DOINYO,0.6,36.97,4,NGIRO DOINYO
NGIRO EWASO,0.47,39.92,1,NGIRO EWASO
NGIRO EWASO,0.47,39.92,2,NGIRO EWASO
NGIRO EWASO,0.47,39.92,3,NGIRO EWASO
NGIRO EWASO,0.47,39.92,4,NGIRO EWASO
NGIRO EWASO,0.47,39.92,5,NGIRO EWASO
NGIRO EWASO,0.47,39.92,6,NGIRO EWASO
NGIRO ENGARE,-2.07,36.12,1,NGIRO ENGARE
NGIRO ENGARE,-2.07,36.12,2,NGIRO ENGARE
NGIRO ENGARE,-2.07,36.12,3,NGIRO ENGARE
NGIRO ENGARE,-2.07,36.12,4,NGIRO ENGARE
NGIRO ENGARE,-2.07,36.12,5,NGIRO ENGARE
NGIRO ENGARE,-2.07,36.12,6,NGIRO ENGARE
NGIRO ENGARE,-2.07,36.12,7,NGIRO ENGARE
NGIRO ENGARE,-2.07,36.12,8,NGIRO ENGARE
NERO OLKEJU,-1.78,36.38,1,NERO OLKEJU
NERO OLKEJU,-1.78,36.38,2,NERO OLKEJU
NERO OLKEJU,-1.78,36.38,3,NERO OLKEJU
NGIROCHESUBLOCATION,-0.52,37.3,1,NGIROCHESUBLOCATION
NGIROCHESUBLOCATION,-0.52,37.3,2,NGIROCHESUBLOCATION
ANGITAK MORU,4.12,34.48,1,ANGITAK MORU
ANGITAK MORU,4.12,34.48,2,ANGITAK MORU
ANGITAK MORU,4.12,34.48,3,ANGITAK MORU
ANGITAK MORU,4.12,34.48,4,ANGITAK MORU
NGITHAPIREI,4.8,35.12,1,NGITHAPIREI
LOIMAHILLS,3.15,35.03,1,LOIMAHILLS
LOIMAHILLS,3.15,35.03,2,LOIMAHILLS
LOIMAHILLS,3.15,35.03,3,LOIMAHILLS
LOIMAHILLS,3.15,35.03,4,LOIMAHILLS
LOIMAHILLS,3.15,35.03,5,LOIMAHILLS
LOIMAHILLS,3.15,35.03,6,LOIMAHILLS
MORUANGILIOK,2.97,35.12,1,MORUANGILIOK
MORUANGILIOK,2.97,35.12,2,MORUANGILIOK
MORUANGILIOK,2.97,35.12,3,MORUANGILIOK
MORUANGILIOK,2.97,35.12,4,MORUANGILIOK
NGITURAI,-1.87,36.8,1,NGITURAI
NGIA,0.03,34.37,2,NGIA
NGIA,0.03,34.37,3,NGIA
NGIA,0.03,34.37,4,NGIA
NGOBILITAI,-1.08,35.27,1,NGOBILITAI
NGOBIT,1.28,36.78,1,NGOBIT
NGOCHE,-0.58,37.08,1,NGOCHE
